"","id","created_at","text","url","retruth_count","like_count","reply_count","engagement_ratio","is_retruth","hour_of_day","day_of_week","is_weekend","days_since_last_post","sentiment_score","sentiment_label","emotion","readability_score","word_count","cap_ratio","all_caps_word_count","exclamation_count","question_count","ellipsis_count","link_count","hashtag_count","hashtag_list","post_length_category","mentions_media","media_outlets_mentioned","politicians_mentioned","countries_mentioned","companies_mentioned","mentions_person","toxicity_score","topic","rhetorical_device","target_entity","sentiment_toward_target","is_policy_related","has_text"
"3240",114909327069949408,2025-07-24 17:13:03.152,"","https://truthsocial.com/@realDonaldTrump/114909327069949407",2084,8928,686,0.7632,"False",17,"Thursday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3241",114909452180378784,2025-07-24 17:44:52.109,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/114909322030343605America is the Country that started the AI raceâAnd as President of the United States, I'm here today to declare that America is going to win itâ¦","https://truthsocial.com/@realDonaldTrump/114909452180378780",2043,8484,592,0.763,"False",17,"Thursday","False",0.02,0.765,"positive","unknown",18.1,28,0.0704,2,0,0,0,1,0,"[]","short","False","[]","[]","[""the United States"", ""AI"", ""America""]","[]","[""\u00a6""]",0.001,"Economy","Boast","America","positive","True","True"
"3242",114909476369685008,2025-07-24 17:51:01.205,"We lost a great friend today, the âHulkster.â Hulk Hogan was MAGA all the way â Strong, tough, smart, but with the biggest heart. He gave an absolutely electric speech at the Republican National Convention, that was one of the highlights of the entire week. He entertained fans from all over the World, and the cultural impact he had was massive. To his wife, Sky, and family, we give our warmest best wishes and love. Hulk Hogan will be greatly missed!","https://truthsocial.com/@realDonaldTrump/114909476369684993",10181,52035,3658,0.7899,"False",17,"Thursday","False",0,0.9851,"positive","unknown",6.4,81,0.0501,1,1,0,0,0,0,"[]","short","False","[]","[]","[""Strong""]","[""MAGA"", ""the Republican National Convention""]","[""Hulk Hogan"", ""Sky""]",0.0021,"Personal","Praise","Hulk Hogan","positive","False","True"
"3243",114909909285967840,2025-07-24 19:41:07.029,"Getting ready to head over to the Fed to look at their, now, $3.1 Billion Dollar (PLUS!) construction project. Also present will be Fed Chair Jerome Powell, Senator Tim Scott, Senator Thom Tillis, OMB Director Russ Vought, Chairman of Fannie Mae and Freddie Mac, Bill Pulte, my Appointees to the National Capital Planning Commission, James Blair and Will Scharf, and various other construction professionals.","https://truthsocial.com/@realDonaldTrump/114909909285967834",2007,7397,1276,0.6926,"False",19,"Thursday","False",0.08,0.4199,"positive","unknown",11.9,64,0.1188,2,1,0,0,0,0,"[]","short","True","[""AP""]","[]","[]","[""Appointees"", ""the National Capital Planning Commission"", ""Fannie Mae"", ""Fed"", ""Freddie Mac""]","[""Will Scharf"", ""Jerome Powell"", ""Bill Pulte"", ""Russ Vought"", ""Thom Tillis"", ""Tim Scott"", ""James Blair""]",7e-04,"Other","Other","Federal Reserve","neutral","False","True"
"3244",114910085843551808,2025-07-24 20:26:01.162,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/114909909285967834","https://truthsocial.com/@realDonaldTrump/114910085843551797",708,2235,445,0.6597,"False",20,"Thursday","False",0.03,0,"neutral","unknown",67.8,2,0.0526,1,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",0.0011,"Other","Other","","neutral","False","True"
"3245",114910307760776240,2025-07-24 21:22:27.228,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. Itâs got a long way to go, would have been much better if it were never started, but it is what it is and, hopefully, it will be finished ASAP. The cost overruns are substantial but, on the positive side, our Country is doing very well and can afford just about anything â Even the cost of this building! Iâll be watching and, hopefully, adding some expertise. As everyone knows, I renovated the Old Post Office on Pennsylvania Avenue, and it was a roaring SUCCESS. The total Construction cost was a small fraction of the Fed Buildingâs cost, and it is many times the size. With all of that being said, letâs just get it finished and, even more importantly, LOWER INTEREST RATES!","https://truthsocial.com/@realDonaldTrump/114910307760776254",3625,14300,2214,0.7101,"False",21,"Thursday","False",0.04,0.9886,"positive","unknown",9.3,150,0.0851,5,3,0,0,0,0,"[]","medium","True","[""AP"", ""NYT"", ""Time""]","[]","[]","[""the Federal Reserve Building"", ""ASAP"", ""SUCCESS"", ""the Old Post Office"", ""Fed""]","[""Tim Scott"", ""Jerome Powell""]",6e-04,"Economy","Boast","Federal Reserve","mixed","True","True"
"3246",114910907779613104,2025-07-24 23:55:02.839,"Senator Ashley Moody is doing a tremendous job representing the incredible people of Florida, a State I love, and WON BIG, in 2016, 2020, and 2024!Â A fifth generation Floridian, Ashley served as State Attorney General for six years prior to becoming a very distinguished and well respected U.S. Senator. Ashley is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Help Secure our already Secure Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Great Military/Veterans, and Defend our always under siege Second Amendment.Â Ashley Moody has my Complete and Total Endorsement â SHE WILL NOT LET YOU DOWN!","https://truthsocial.com/@realDonaldTrump/114910907779613104",947,3831,113,0.7833,"False",23,"Thursday","False",0.11,0.9662,"positive","unknown",15.4,117,0.1516,15,2,0,0,0,0,"[]","medium","False","[]","[]","[""U.S."", ""Florida""]","[""Champion American Energy DOMINANCE"", ""Complete and Total Endorsement \u00e2\u0080\u0094 SHE"", ""Secure Southern Border"", ""State"", ""Defend"", ""Great Military/Veterans""]","[""Ashley"", ""Ashley Moody"", ""Grow""]",8e-04,"Elections","Praise","Ashley Moody","positive","True","True"
"3247",114910911648955440,2025-07-24 23:56:01.877,"America First Patriot Mike Rogers is running for U.S. Senate in the Great State of Michigan, a State I love and WON BIG!Â From the U.S. Army to Congress, Mike has served our Nation with distinction, and will bring that same Fighting Spirit to the U.S. Senate. As your next Senator, Mike will work tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE by keeping the price of Gasoline, Oil, and all forms of Energy VERY LOW (CHEAP!), Help Secure our now VERY Secure (Record Setting!) Southern Border, Support our Incredible Military/Veterans, and Defend our always under siege Second Amendment.Â Mike Rogers has my Complete and Total Endorsement â HE WILL NOT LET YOU DOWN!","https://truthsocial.com/@realDonaldTrump/114910911648955433",1086,4193,170,0.7695,"False",23,"Thursday","False",0,0.9837,"positive","unknown",8.9,124,0.199,20,4,0,0,0,0,"[]","medium","True","[""AP""]","[]","[""Michigan""]","[""the U.S. Army"", ""U.S. Senate"", ""the U.S. Senate"", ""State"", ""America First Patriot Mike Rogers"", ""Incredible Military/Veterans"", ""Congress"", ""Gasoline"", ""Defend"", ""Nation"", ""Unleash American Energy DOMINANCE"", ""Complete and Total Endorsement \u00e2\u0080\u0094""]","[""Southern Border"", ""Mike Rogers"", ""Fighting Spirit"", ""Mike"", ""Grow""]",0.0017,"Elections","Praise","Mike Rogers","positive","True","True"
"3248",114910920265013728,2025-07-24 23:58:13.353,"After many years Australia has agreed to accept American Beef! For a long time, and even though we are great friends, they actually banned our Beef. Now, we are going to sell so much to Australia because this is undeniable and irrefutable Proof that U.S. Beef is the Safest and Best in the entire World. The other Countries that refuse our magnificent Beef are ON NOTICE. All of our Nationâs Ranchers, who are some of the hardest working and most wonderful people, are smiling today, which means I am smiling too. Letâs keep the Hot Streak going. ITâS THE GOLDEN AGE OF AMERICA!","https://truthsocial.com/@realDonaldTrump/114910920265013722",1555,5850,395,0.75,"False",23,"Thursday","False",0,0.9819,"positive","unknown",7.3,103,0.1183,8,2,0,0,0,0,"[]","medium","True","[""Time""]","[]","[""Australia""]","[""Let\u00e2\u0080\u0099s"", ""Countries"", ""U.S. Beef""]","[""Proof""]",0.0025,"Foreign Policy","Boast","Australia","positive","True","True"
"3249",114910921855517008,2025-07-24 23:58:37.654,"","https://truthsocial.com/@realDonaldTrump/114910921855517012",1179,4263,278,0.7453,"False",23,"Thursday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3250",114910985530072288,2025-07-25 00:14:49.214,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan's 4th Congressional District!Â As a very successful Small Businessman, and Vice Chair of the House Financial Services Committee, Bill knows the America First Policies required to Grow our Economy, Create GREAT Jobs, Cut Taxes and Regulations, Champion our Great Farmers and Agriculture, Promote MADE IN THE U.S.A., and Unleash American Energy DOMINANCE. Additionally, Bill is fighting tirelessly to Help Secure our now VERY Secure (Record Setting!) Southern Border, Strengthen our Incredible Military/Vets, and Protect our always under siege Second Amendment.Â Bill is doing a truly FANTASTIC job representing Southwest Michigan, and I hope he runs for Re-Election to Michigan's 4th Congressional District â He will have my Complete and Total Endorsement, and he will never let us down!","https://truthsocial.com/@realDonaldTrump/114910985530072276",811,3180,262,0.7477,"False",0,"Friday","False",0.01,0.9952,"positive","unknown",15.8,135,0.1396,8,3,0,0,0,0,"[]","medium","False","[]","[]","[""Southwest Michigan"", ""U.S.A."", ""Michigan""]","[""Help Secure"", ""the America First Policies"", ""Re-Election"", ""the House Financial Services Committee"", ""Complete and Total Endorsement"", ""Incredible Military/Vets"", ""Great Farmers and Agriculture"", ""Unleash American Energy DOMINANCE""]","[""Bill"", ""Southern Border"", ""Bill Huizenga"", ""Small Businessman"", ""Strengthen"", ""Grow""]",0.001,"Elections","Praise","Bill Huizenga","positive","True","True"
"3251",114911072057863888,2025-07-25 00:36:49.526,"To the Great People of North Carolina, one of the most capable executives in our Country successfully ran, along with Lara Trump, the Republican National Committee. He happens to live in your incredible State, which I love, and won, including Primaries, six times in a row! My relationship with you has been fantastic, and only enhanced by the job I did after January 20th, when I took over the flood drenched areas that were abandoned by Sleepy Joe Biden and your Governor, and, through the infusion of money and hard work, fixed the problem like nobody else has the ability to do. The one that energized that project, and so many more, was the Chairman of the RNC, Michael Whatley. I am sending this Statement out for a very good reason. Mike would make an unbelievable Senator from North Carolina. He is fantastic at everything he does, and he was certainly great at the RNC where, in the Presidential Election, we won every Swing State, the Popular Vote, and the Electoral College by a landslide! But I have a mission for my friends in North Carolina, and that is to get Michael Whatley to run for the U.S. Senate. He is STRONG on the Border, stopping Crime, supporting our Military/Veterans, cutting Taxes, and saving our always under siege Second Amendment. I need him in Washington, and I need him representing YOU! Fortunately, I have somebody who will do a wonderful job as the Chairman of the RNC. His name is, Joe Gruters, and he will have my Complete and Total Endorsement. So, should Michael Whatley run for the Senate, please let this notification represent my Complete and Total Endorsement. HE WILL NEVER LET YOU DOWN!","https://truthsocial.com/@realDonaldTrump/114911072057863888",848,3059,336,0.721,"False",0,"Friday","False",0.02,0.9925,"positive","unknown",10.6,285,0.0867,12,4,0,0,0,0,"[]","medium","True","[""AP"", ""Time""]","[""Biden""]","[""North Carolina""]","[""the Electoral College"", ""the Presidential Election"", ""State"", ""Primaries"", ""the Republican National Committee"", ""RNC""]","[""Swing State"", ""Michael Whatley"", ""Joe Biden"", ""Lara Trump"", ""Mike""]",9e-04,"Elections","Praise","North Carolina","positive","False","True"
"3252",114911132620191744,2025-07-25 00:52:13.584,"The Radical Left Democrats are doing everything in their power to distract and obfuscate from our GREAT six months of service to America, results of which many are saying is the BEST six months in Presidential history. They have gone absolutely CRAZY, and are playing another Russia, Russia, Russia Hoax but, this time, under the guise of what we will call the Jeffrey Epstein SCAM. As things are revealed and, I hope will take place quickly, you will see that it is yet another Democrat CON JOB. Hopefully, the Grand Jury Files will put an end to this HOAX. Everyone should see what is there, but people who are innocent should not be hurt. MAKE AMERICA GREAT AGAIN!","https://truthsocial.com/@realDonaldTrump/114911132620191745",798,2727,577,0.6648,"False",0,"Friday","False",0.01,0.9555,"positive","unknown",9.4,118,0.1273,11,1,0,0,0,0,"[]","medium","True","[""Time""]","[]","[""Russia"", ""GREAT"", ""America""]","[""HOAX"", ""CON JOB""]","[""Russia Hoax""]",0.0216,"Legal","Accusation","Radical Left Democrats","negative","False","True"
"3253",114911764279724624,2025-07-25 03:32:52.029,"WHAT A GREAT FAMILY, WOW!!!","https://truthsocial.com/@realDonaldTrump/114911764279724622",1345,4942,446,0.734,"False",3,"Friday","False",0.11,0.8682,"positive","unknown",2.9,5,0.8261,4,3,0,0,0,0,"[]","short","False","[]","[]","[]","[""WOW""]","[]",0.0011,"Other","Praise","","positive","False","True"
"3254",114914339003272304,2025-07-25 14:27:39.15,"Australia to take U.S. BEEF for first time. A very BIG market. I hope our GREAT FARMERS ARE HAPPY. MAKE AMERICA GREAT AGAIN!!!","https://truthsocial.com/@realDonaldTrump/114914339003272307",4274,20437,2085,0.7627,"False",14,"Friday","False",0.45,0.9632,"positive","unknown",3.6,23,0.5096,11,3,0,0,0,0,"[]","short","True","[""AP"", ""Time""]","[]","[""U.S."", ""Australia""]","[]","[]",0.0012,"Foreign Policy","Boast","Australia","positive","True","True"
"3255",114914859685995328,2025-07-25 16:40:04.095,"WOW! Record setting âstuff.âhttps://www.newsmax.com/politics/poll-donald-trump-economy/2025/07/25/id/1220069/","https://truthsocial.com/@realDonaldTrump/114914859685995338",369,1297,258,0.6741,"False",16,"Friday","False",0.09,0.7027,"positive","unknown",36.1,4,0.0364,1,1,0,0,1,0,"[]","short","False","[]","[]","[]","[""WOW""]","[]",9e-04,"Media","Boast","Newsmax","positive","False","True"
"3256",114915192081712480,2025-07-25 18:04:36.131,"","https://truthsocial.com/@realDonaldTrump/114915192081712473",1852,6952,893,0.7169,"False",18,"Friday","False",0.06,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3257",114915746925406848,2025-07-25 20:25:42.375,"","https://truthsocial.com/@realDonaldTrump/114915746925406855",393,1618,71,0.7771,"False",20,"Friday","False",0.1,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3258",114915747900947808,2025-07-25 20:25:57.263,"","https://truthsocial.com/@realDonaldTrump/114915747900947797",440,1731,87,0.7666,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3259",114915748755013664,2025-07-25 20:26:10.293,"","https://truthsocial.com/@realDonaldTrump/114915748755013661",384,1622,57,0.7862,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3260",114915749555872736,2025-07-25 20:26:22.513,"","https://truthsocial.com/@realDonaldTrump/114915749555872742",409,1631,58,0.7774,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3261",114915750404309008,2025-07-25 20:26:35.457,"","https://truthsocial.com/@realDonaldTrump/114915750404308994",412,1652,62,0.777,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3262",114915751183283952,2025-07-25 20:26:47.346,"","https://truthsocial.com/@realDonaldTrump/114915751183283946",454,1819,84,0.7717,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3263",114915752765600864,2025-07-25 20:27:11.486,"","https://truthsocial.com/@realDonaldTrump/114915752765600863",350,1512,64,0.785,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3264",114915753520014880,2025-07-25 20:27:23.001,"","https://truthsocial.com/@realDonaldTrump/114915753520014880",426,1829,94,0.7786,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3265",114915754891422016,2025-07-25 20:27:43.93,"","https://truthsocial.com/@realDonaldTrump/114915754891421998",459,1899,120,0.7663,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3266",114915755720450144,2025-07-25 20:27:56.571,"","https://truthsocial.com/@realDonaldTrump/114915755720450146",426,1839,103,0.7766,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3267",114915756503160208,2025-07-25 20:28:08.517,"","https://truthsocial.com/@realDonaldTrump/114915756503160211",418,1793,89,0.7796,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3268",114915757353144128,2025-07-25 20:28:21.489,"","https://truthsocial.com/@realDonaldTrump/114915757353144117",461,1918,149,0.7587,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3269",114915757983432832,2025-07-25 20:28:31.11,"","https://truthsocial.com/@realDonaldTrump/114915757983432829",506,2312,344,0.7312,"False",20,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3270",114915785741053344,2025-07-25 20:35:34.653,"https://www.whitehouse.gov/presidential-actions/2025/07/saving-college-sports/","https://truthsocial.com/@realDonaldTrump/114915785741053341",329,1220,168,0.7105,"False",20,"Friday","False",0,0,"neutral","unknown",161.8,1,0,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",6e-04,"Other","Policy Statement","college sports","positive","True","True"
"3271",114916524424194160,2025-07-25 23:43:26.031,"âFIREAIDâ IS A TOTAL DISASTER. LOOKS LIKE ANOTHER DEMOCRAT INSPIRED SCAM. 100 MILLION DOLLARS IS MISSING. WAS SUPPOSED TO TO GO TO THE LOS ANGELES FIRE VICTIMS, FIRES THAT, WITH PROPER MANAGEMENT, WOULD NEVER HAVE EVEN HAPPENED. GOVERNOR NEWSCUM REFUSED TO RELEASE BILLIONS OF GALLONS OF WATER FROM NORTHERN CALIFORNIA, AND THE PACIFIC NORTHWEST. WHAT A DIFFERENCE IT WOULD HAVE MADE! I HAVE SINCE OVERRULED HIM, AND IT IS NOW RELEASED. All FEDERAL HOUSING PERMITS HAVE ALSO BEEN APPROVED, THE CITY IS YEARS LATE. GET THE FIRE VICTIMS THEIR APPROVALS TO REBUILD, AND DO IT NOW!","https://truthsocial.com/@realDonaldTrump/114916524424194175",2280,6909,682,0.6999,"False",23,"Friday","False",0.13,-0.9549,"negative","unknown",7.3,96,0.9444,90,2,0,0,0,0,"[]","short","True","[""AP""]","[]","[""SUPPOSED""]","[""THE LOS ANGELES FIRE VICTIMS""]","[]",0.2583,"Other","Accusation","FIREAID","negative","True","True"
"3272",114916545176585920,2025-07-25 23:48:42.72,"","https://truthsocial.com/@realDonaldTrump/114916545176585935",1175,4773,238,0.7716,"False",23,"Friday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3273",114916546140102848,2025-07-25 23:48:57.388,"https://www.newsmax.com/politics/poll-donald-trump-economy/2025/07/25/id/1220069/","https://truthsocial.com/@realDonaldTrump/114916546140102852",971,3931,230,0.766,"False",23,"Friday","False",0,0,"neutral","unknown",126.4,1,0,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",8e-04,"Economy","Praise","Donald Trump","positive","True","True"
"3274",1.14916575834e+17,2025-07-25 23:56:30.482,"Iâm in Scotland now. Many meetings planned!!!","https://truthsocial.com/@realDonaldTrump/114916575834000041",1418,7279,1043,0.7473,"False",23,"Friday","False",0.01,0,"neutral","unknown",2.6,7,0.0732,0,3,0,0,0,0,"[]","short","False","[]","[]","[""Scotland""]","[]","[]",7e-04,"Personal","Other","","neutral","False","True"
"3275",114920238032329408,2025-07-26 15:27:51.227,"","https://truthsocial.com/@realDonaldTrump/114920238032329393",4537,18186,2150,0.7312,"False",15,"Saturday","True",0.65,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3276",114920242180121120,2025-07-26 15:28:54.484,"Just spoke to the Prime Minister of Cambodia relative to stopping the War with Thailand. I am calling the Acting Prime Minister of Thailand, right now, to likewise request a Ceasefire, and END to the War, which is currently raging. We happen to be, by coincidence, currently dealing on Trade with both Countries, but do not want to make any Deal, with either Country, if they are fighting â And I have told them so! The call with Thailand is being made momentarily. The call with Cambodia has ended, but expect to call back regarding War stoppage and Ceasefire based on what Thailand has to say. I am trying to simplify a complex situation! Many people are being killed in this War, but it very much reminds me of the Conflict between Pakistan and India, which was brought to a successful halt.","https://truthsocial.com/@realDonaldTrump/114920242180121128",1593,7106,497,0.7727,"False",15,"Saturday","True",0,-0.9804,"negative","unknown",9.9,142,0.055,1,2,0,0,0,0,"[]","medium","True","[""AP""]","[]","[""Pakistan"", ""India"", ""Thailand"", ""Cambodia""]","[""Countries"", ""END"", ""Ceasefire""]","[]",8e-04,"Foreign Policy","Policy Statement","Cambodia","neutral","True","True"
"3277",114920321241792448,2025-07-26 15:49:00.871,"I have just spoken to the Acting Prime Minister of Thailand, and it was a very good conversation. Thailand, like Cambodia, wants to have an immediate Ceasefire, and PEACE. I am now going to relay that message back to the Prime Minister of Cambodia. After speaking to both Parties, Ceasefire, Peace, and Prosperity seems to be a natural. We will soon see!","https://truthsocial.com/@realDonaldTrump/114920321241792451",1488,7082,496,0.7812,"False",15,"Saturday","True",0.01,0.9579,"positive","unknown",7.9,62,0.0785,1,1,0,0,0,0,"[]","short","False","[]","[]","[""Thailand"", ""Cambodia""]","[""Ceasefire""]","[]",6e-04,"Foreign Policy","Policy Statement","Thailand","positive","True","True"
"3278",114920456511077920,2025-07-26 16:23:24.913,"I just had a very good call with the Prime Minister of Cambodia, and informed him of my discussions with Thailand, and its Acting Prime Minister. Both Parties are looking for an immediate Ceasefire and Peace. They are also looking to get back to the âTrading Tableâ with the United States, which we think is inappropriate to do until such time as the fighting STOPS. They have agreed to immediately meet and quickly work out a Ceasefire and, ultimately, PEACE! It was an Honor to deal with both Countries. They have a long and storied History and Culture. They will hopefully get along for many years to come. When all is done, and Peace is at hand, I look forward to concluding our Trading Agreements with both!","https://truthsocial.com/@realDonaldTrump/114920456511077924",855,3495,369,0.7406,"False",16,"Saturday","True",0.02,0.9817,"positive","unknown",7.9,127,0.0695,2,2,0,0,0,0,"[]","medium","True","[""AP"", ""Time""]","[]","[""the United States"", ""Thailand"", ""Cambodia""]","[""Countries"", ""Honor"", ""Ceasefire""]","[""Peace"", ""Ceasefire""]",6e-04,"Foreign Policy","Policy Statement","Cambodia","positive","True","True"
"3279",114920858062155840,2025-07-26 18:05:32.129,"","https://truthsocial.com/@realDonaldTrump/114920858062155848",1876,7677,211,0.7863,"False",18,"Saturday","True",0.07,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3280",114920858933880448,2025-07-26 18:05:45.428,"","https://truthsocial.com/@realDonaldTrump/114920858933880439",1668,7082,202,0.7911,"False",18,"Saturday","True",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3281",114920862606866800,2025-07-26 18:06:41.48,"","https://truthsocial.com/@realDonaldTrump/114920862606866803",1615,7259,226,0.7977,"False",18,"Saturday","True",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3282",114920863589440512,2025-07-26 18:06:56.475,"","https://truthsocial.com/@realDonaldTrump/114920863589440510",1515,6821,216,0.7976,"False",18,"Saturday","True",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"3283",114920864979561520,2025-07-26 18:07:17.686,"Very Important. Republicans must play to win. Clear the 135. So badly needed!","https://truthsocial.com/@realDonaldTrump/114920864979561533",3302,9963,1017,0.6976,"False",18,"Saturday","True",0,0.7346,"positive","unknown",5.2,13,0.0769,0,1,0,0,0,0,"[]","short","False","[]","[]","[]","[]","[]",0.0211,"Elections","Call to Action","Republicans","positive","False","True"
"3284",114921063256769584,2025-07-26 18:57:43.15,"The Great Gary Player: âTurnberry is, without a question, in the Top Five Greatest Golf Courses Iâve ever played in my 73 years as a Pro.â Thank you, Gary!","https://truthsocial.com/@realDonaldTrump/114921063256769586",1449,6879,1053,0.7333,"False",18,"Saturday","True",0.04,0.9359,"positive","unknown",5.9,29,0.1053,0,1,0,0,0,0,"[]","short","False","[]","[]","[]","[]","[""Gary""]",8e-04,"Personal","Praise","Gary Player","positive","False","True"
"3285",114922194000687456,2025-07-26 23:45:16.856,"Iâm looking at the large amount  of money owed by the Democrats, after the Presidential Election, and the fact that they admit to paying, probably illegally, Eleven Million Dollars to singer BeyoncÃ© for an ENDORSEMENT (she never sang, not one note, and left the stage to a booing and angry audience!), Three Million Dollars for âexpenses,â to Oprah, Six Hundred Thousand Dollars to very low rated TV âanchor,â Al Sharpton (a total lightweight!), and others to be named for doing, absolutely NOTHING! These ridiculous fees were incorrectly stated in the books and records. YOU ARE NOT ALLOWED TO PAY FOR AN ENDORSEMENT. IT IS TOTALLY ILLEGAL TO DO SO. Can you imagine what would happen if politicians started paying for people to endorse them. All hell would break out! Kamala, and all of those that received Endorsement money, BROKE THE LAW. They should all be prosecuted! Thank you for your attention to this matter.","https://truthsocial.com/@realDonaldTrump/114922194000687458",3066,9651,1227,0.6921,"False",23,"Saturday","True",0.2,-0.8248,"negative","unknown",8.6,154,0.1525,22,5,0,0,0,0,"[]","medium","True","[""AP""]","[]","[]","[""the Presidential Election""]","[""Kamala"", ""Al Sharpton"", ""Oprah""]",0.0737,"Elections","Accusation","Democrats","negative","False","True"
"3286",114922279888085536,2025-07-27 00:07:07.393,"Wow, âConcastâsâ NBC is down in viewership almost 28% this year. Their programming is terrible, their management even worse. They are an arm of the Democrat Party, and should be held accountable for that. Likewise, Fake News ABC!!! MAGA","https://truthsocial.com/@realDonaldTrump/114922279888085542",1707,6852,705,0.7396,"False",0,"Sunday","True",0.02,-0.5684,"negative","unknown",5.8,39,0.0931,3,3,0,0,0,0,"[]","short","True","[""ABC"", ""NBC""]","[]","[]","[""NBC"", ""the Democrat Party""]","[""MAGA""]",0.0303,"Media","Insult","NBC","negative","False","True"
"3287",114922310106523568,2025-07-27 00:14:48.49,"Networks arenât allowed to be political pawns for the Democrat Party. It has become so outrageous that, in my opinion, their licenses could, and should, be revoked! MAGA","https://truthsocial.com/@realDonaldTrump/114922310106523572",2018,7391,1298,0.6903,"False",0,"Sunday","True",0.01,-0.3524,"negative","unknown",8.8,28,0.0556,1,1,0,0,0,0,"[]","short","False","[]","[]","[]","[""MAGA"", ""the Democrat Party""]","[]",0.0013,"Media","Threat","Networks","negative","True","True"
"3288",114922713750383184,2025-07-27 01:57:27.685,"A must watch! âMark Levin flashes back to the first time he exposed Obama in 2017â https://www.foxnews.com/video/6376183818112","https://truthsocial.com/@realDonaldTrump/114922713750383186",1947,6014,612,0.7015,"False",1,"Sunday","True",0.07,-0.1511,"negative","unknown",5.1,17,0.0351,0,1,0,0,1,0,"[]","short","True","[""Fox"", ""Time""]","[""Obama""]","[]","[]","[""Obama""]",0.001,"Other","Other","Obama","negative","False","True"
